,LCDV16,Model,family code,Plant,Usage,WORK CENTER,Item Number,Part Number,Revision Number,BreakDow,n Code,Part Name,Quantity,UOM,Usecase,SGR UTI,SGR FAB,Start Date,ECO Number,End Date,ECO Number TO,Operation Number,Workcenter,Supplier Name of Color ID,Supplier Name,Status,Description,Created On,Created by,Changed On,Changed By
212,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,136,9836897880,03,R1B01001,C07,SUPPORT SIDE BUMPER RR RH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00BYA 01,Dong A India Automotive Pvt. Ltd.,,,,,,
213,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,140,9836902680,02,X3A05025,,RH B PILLAR LOWER TRIM ENS,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,,,,,,
214,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,141,9836903280,03,Z8D01001,,ACCESSORIES SOCKET,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00BUE 01,PAVNA INDUSTRIES LIMITED,,,,,,
215,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,145,9837068180,02,S3A01093,,ENS CUP HOLDER,1.0,EA,,,,2024-08-10,,2024-09-05 00:00:00,500000088177.0,240,BodyShop,A00D06  02,SEKISUI DLJM MOLDING PVT.LTD,,,,,,
216,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,357,9839463980,02,X6E03001,,RR SHUTTER DAMPER,2.0,EA,,,,2024-10-01,500000089767.0,9999-12-31 00:00:00,,240,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,,,,,,
217,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,417,9848579680,02,K3B01123,,REINFORCER UPR HINGE LH HOOD ASM WLD,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
218,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,541,9851458680,01,K3C01001,D01,AMORTISSANT AILE AV D,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,,,,,,
219,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1225,9837165380,03,A3601009,A02,HEX FLG BOLT M6 X 100 L30 ST8,3.0,EA,[DLP:01].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
220,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1284,9836691280,04,K3C01002,,WING FRT LH,1.0,EA,[DLP:01].[DXX:03]/[DLP:02],,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00BV6  01,JBM Auto Limited,1.0,Released,2024-08-10,SF33770,,
221,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1481,9833554980,04,N1E27007,,LATCH DOOR LH,1.0,EA,[DVB:09],,,2024-08-10,,2024-11-26 00:00:00,500000090509.0,240,BodyShop,A00BMK  01,Inteva Products India Automotive Pv,1.0,Released,2024-08-10,SF33770,,
222,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1481,9865152280,00,N1E27007,,ASS LH DOOR LATCH,1.0,EA,[DVB:09],,,2024-11-26,500000090509.0,9999-12-31 00:00:00,,240,BodyShop,A00BMK  01,Inteva Products India Automotive Pv,1.0,Released,2024-11-14,SF19466,,
223,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2189,9844965080,01,K3A01001,F05,REINFORCEMENT BULKHEAD,1.0,EA,[DLP:02]/[DLP:01].[DVQ:58].[DXQ:AY]/[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
224,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2378,9837165180,02,K7B03007,,ASS HOOD RH JOINT,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00BJG  01,PHA India Pvt Ltd,,,,,,
225,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2379,9837164980,02,K7B03008,,ASS HOOD LH JOINT,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00BJG  01,PHA India Pvt Ltd,,,,,,
226,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2382,9844891280,01,K3B07092,,ASS RH FRT LONGERON NIPPLE,1.0,EA,[DXD:00]/[B0F:RZ].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00QG9  02,Nirmiti Precision Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
227,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2410,9844895580,01,K3B07093,,LH FRT SIDE RAIL END PART ASSY,1.0,EA,,,,2024-08-10,,2024-09-20 00:00:00,500000089647.0,240,BodyShop,A00QG9  02,Nirmiti Precision Pvt Ltd,,,,,,
228,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3061,9844891180,03,K3B07091,,ASS FRT BUMPER DAMPER BRG,1.0,EA,,,,2024-09-27,500000089656.0,9999-12-31 00:00:00,,240,BodyShop,A00QG9  02,Nirmiti Precision Pvt Ltd,,,,,,
229,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3062,9844890680,01,K3B07090,,ASS FRT BUMPER DAMPER RH BRG,1.0,EA,,,,2024-08-10,,2024-09-27 00:00:00,500000089656.0,240,BodyShop,A00QG9  02,Nirmiti Precision Pvt Ltd,,,,,,
230,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3450,9843786880,03,K3C01001,,WING FRT RH,1.0,EA,[DXD:04].[DXX:03],,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00BV6  01,JBM Auto Limited,1.0,Released,2024-08-10,SF33770,,
231,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3665,9861325380,00,R1A03001,,ARMATURE BUMPER FRT ASS,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,240,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-08-10,SF33770,,
232,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3885,9844743880,02,K3B01018,,SUPPORT UPR WING FRT LH,1.0,EA,,,,2024-09-27,500000089657.0,9999-12-31 00:00:00,,240,BodyShop,A00D05  01,SP Engineers Autotech India Pvt Ltd,,,,,,
233,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3900,9844744280,02,K3B01017,,SUPPORT UPR WING FRT RH,1.0,EA,,,,2024-09-27,500000089657.0,9999-12-31 00:00:00,,240,BodyShop,A00D05  01,SP Engineers Autotech India Pvt Ltd,,,,,,
234,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,343,9839355780,02,X2B01001,A01,MTG-FIREWALL INSULATOR,16.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00CX2  01,ARAYMOND INDIA PVT LTD,,,,,,
235,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,367,9845799580,02,E1505002,,FRT LINK ANTIROLL BAR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,,,,,,,,
236,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,410,9845685580,00,K7G01040,,RH RR DOOR RR FRAME,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
237,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,414,9846899380,01,R3S01004,,HOOD RH HINGE COVER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,22447Y  03,Motherson Automotive Technologies &,,,,,,
238,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,415,9846899480,01,R3S01005,,HOOD LH HINGE COVER,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,22447Y  03,Motherson Automotive Technologies &,,,,,,
239,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,532,9850425380,01,K3C01001,C09,SUPPORT RR LWR WING FRT RH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
240,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,539,9851028080,02,X5B01035,,RR G/W ENGINE TRIM,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,22447Y  03,Motherson Automotive Technologies &,,,,,,
241,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,564,9853066980,03,K3B01106,,SUPPORT RR UPR WING FRT LH ASS,1.0,EA,,,,2024-09-28,500000089719.0,9999-12-31 00:00:00,,250,BodyShop,A00CDQ  01,Grupo Cosmos India Pvt Ltd,,,,,,
242,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,624,Z0A0035715,00,,,Underbody Chassis Black wax.,0.015,KG,,,,2024-08-28,500000089362.0,9999-12-31 00:00:00,,250,BodyShop,,,,,,,,
243,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1781,9803504380,00,F6617001,C02,ELASTIC SUPPORT STUD ELEC VACCUM PUMP,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-08-10,SF33770,,
244,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2751,9843294880,02,B1209003,,WATER HOSE DEGASSING RADIATOR,1.0,EA,[B0F:RZ].[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00BZE  01,PolyHose India Pvt Ltd,1.0,Released,2024-08-10,SF33770,,
245,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2752,9864294080,00,V2A01001,,UNIT HEATING AIR CONDITIONING,1.0,EA,[DRE:01].[DXD:04],,,2024-08-10,,2024-11-25 00:00:00,500000090618.0,250,BodyShop,A00BMQ  01,TACO AIR INTERNATIONALTHERMAL SYSTE,1.0,Released,2024-08-10,SF33770,,
246,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3397,9859787380,00,K2B01001,D02,FRT FLOOR FRT DAMPER,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,1.0,Released,2024-08-10,SF33770,,
247,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3398,9861146880,00,K2C03001,D01,DAMPER ADHESIVE W105 L360 E3,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,1.0,Released,2024-08-10,SF33770,,
248,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3403,9851535280,00,K2C03001,D01,AMORTISSANT TABLIER SUP,2.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00CW9  02,PARACOAT PRODUCTS LTD,1.0,Released,2024-08-10,SF33770,,
249,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3465,9861455580,00,K2B01087,F01,ADHESIVE STRUCTURAL RENFORT 10 L50 T1.5,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,250,BodyShop,A00CY6  01,Henkel Anand India Private Limited,1.0,Released,2024-08-10,SF33770,,
250,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3979,9857461680,01,K3D03011,,ASS FRT BLOCK FRONT UPR X-MBR,1.0,EA,[DXD:04],,,2024-10-03,500000089809.0,9999-12-31 00:00:00,,250,BodyShop,A00CW7  01,GESTAMP AUTOMOTIVE CHENNAI PVT LTD,1.0,Released,2024-09-27,SD18364,,
251,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,28,9683698680,03,E1201001,A01,"WASHER FLAT 12 D24 E2,5 ST22H ZNIDA3L",2.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,590,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
252,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,304,9839081480,05,D1103002,A05,HEX FLG BOLT M12 X 175 L120 ST10,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,590,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
253,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3153,9859047180,00,E1501001,A04,SCREW H BSE M10X150 L100 ST10 ZNIA3L PL,4.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,590,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
254,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3982,9673653680,02,V5A01001,A01,SCREW H EMB M8X125 L105 AC8 ZNIA3L PL,4.0,EA,[B0F:RZ].[DXD:04],,,2024-10-15,500000090101.0,9999-12-31 00:00:00,,590,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-10-14,SF33770,,
255,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4085,9822798080,01,Z9A03001,A02,BOLT H BSE M8X125 L20 ST8 ZNIA3L PT,1.0,EA,[DXD:00].[DXQ:AG]/[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,590,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,1.0,Released,2024-08-10,SF33770,,
256,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1239,9838986280,02,Z9A01001,A01,TORX HEAD SCREW M8 X 125 L15 ST8,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,600,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
257,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1946,9851843380,00,K7E05010,,CHARGING PLUG HOUSING BOTTOM,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,600,Fasteners,A00CWR  01,NATIONAL AUTOPLAST,1.0,Released,2024-08-10,SF33770,,
258,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1993,9853435480,00,Z2U15001,A01,"FST SUPP VAR 2T 4,8 10 STU PLAS",3.0,EA,[DXD:04]/[DXQ:AY]/[DLP:02],,,2024-08-10,,9999-12-31 00:00:00,,600,Fasteners,A00CX2  01,ARAYMOND INDIA PVT LTD,1.0,Released,2024-08-10,SF33770,,
259,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2390,9837566380,02,E1401001,A01,HEX FLG BOLT M10 X 150 L60 ST10,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,610,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
260,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,9,7903301245,00,G2201001,A02,HEX FLG BOLT M8 X 125 L35 ST8,3.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,620,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
261,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2425,9856974380,00,E1401001,A01,NUT H FLANGE M10X150 ZNALU AC10,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,620,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,,,,,,
262,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2278,Z0A0035457,,A8203008,,Transmission Oil(Gear box oil),0.8,L,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,630,Fasteners,A00PHU  01,Shell India Markets Private Limited,1.0,Released,2024-08-10,SF33770,,
263,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2402,9861329080,00,E4101001,A02,SPLIT PIN 3.2 X D25,2.0,EA,,,,2024-10-19,500000089166.0,9999-12-31 00:00:00,,630,Fasteners,A00MQ4  02,STAR CIRCLIPS & ENGINEERING LIMITED,,,,,,
264,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,6,7903017074,00,R5B01001,A01,$VIS KP CBLX MTEND 6 L20 AC ZNIDN3L,3.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,640,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
265,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3814,9837219280,05,C7111001,A04,COLLAR NUT M20 X 150 ST8,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,640,Fasteners,A00DDZ  01,RIGHT TIGHT FASTNERS PVT. LTD.,1.0,Released,2024-08-10,SF33770,,
266,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,151,9837101880,04,F1101002,A01,COUNTER SUNK SCREW M6 X 100 L13 ST8,1.0,EA,[DXD:00]/[B0F:RZ],,,2024-08-10,,9999-12-31 00:00:00,,665,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
267,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1250,9848946580,00,F3103002,A02,STEEL CIRCLIP DIA 72.5,1.0,EA,[DQH:05],,,2024-08-10,,2024-10-25 00:00:00,500000089169.0,665,Fasteners,A00MQ4  02,STAR CIRCLIPS & ENGINEERING LIMITED,1.0,Released,2024-08-10,SF33770,,
268,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1302,9840971980,01,Z2F01001,A01,4-WAY GROMMET,1.0,EA,[DLP:01]/[DLP:02],,,2024-08-10,,9999-12-31 00:00:00,,665,Fasteners,A00C2C  01,ITW INDIA PRIVATE LIMITED,1.0,Released,2024-08-10,SF33770,,
269,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1356,9850528480,00,Z6C05002,,RR GLASS WASH PIPE,1.0,EA,[DLP:02].[DNE:01]/[DLP:01].[DNE:01],,,2024-08-10,,2024-09-26 00:00:00,500000089791.0,665,Fasteners,A00BZT  01,ANU INDUSTRIES LIMITED,1.0,Released,2024-08-10,SF33770,,
270,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2542,9836850580,03,E1401001,,PIVOT SUSPENSION RH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,665,Fasteners,A00D0E  01,Mahabal Metals Pvt. Ltd.,,,,,,
271,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2545,9836849780,03,E1401002,,PIVOT SUSPENSION LH,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,665,Fasteners,A00D0E  01,Mahabal Metals Pvt. Ltd.,,,,,,
272,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3835,9843111080,01,E2403002,,BUSH WHEEL RR,1.0,EA,[DQH:05],,,2024-08-10,,9999-12-31 00:00:00,,665,Fasteners,A00AVA  05,National  Engineering Industries Li,1.0,Released,2024-08-10,SF33770,,
273,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3848,9843319380,01,F6801009,,ABS RADIAL TARGET,1.0,EA,[DQH:05],,,2024-08-10,,9999-12-31 00:00:00,,665,Fasteners,A00AVA  05,National  Engineering Industries Li,1.0,Released,2024-08-10,SF33770,,
274,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4483,9840970080,04,T3A01003,A01,ST 6.3 X 1.8 L32 ST8,2.0,EA,"[DCR:22,25].[DXD:00]/[DXD:04]",,,2024-08-10,,9999-12-31 00:00:00,,665,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
275,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1464,9837920880,03,F6301003,,RH FRT FLEXIBLE - HYDR BLOCK TUBE,1.0,EA,[DUF:00],,,2024-08-10,,9999-12-31 00:00:00,,360,Paintshop,A00C2Z  02,Sanoh India PVT LTD,1.0,Released,2024-08-10,SF33770,,
276,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4525,9851483980,01,T2A01005,A01,SCREW DCX M5X80 L18 ST8 Z08FNR CY,2.0,EA,[DNF:15],,,2024-09-23,500000089734.0,9999-12-31 00:00:00,,360,Paintshop,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-09-23,SF33770,,
277,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4539,9858720980,02,X4B23003,C01,LH DOOR LATERAL PULL CASE SUPPORT,1.0,EA,[DAA:14],,,2024-08-10,,9999-12-31 00:00:00,,360,Paintshop,A00P0L  02,VEER-O-METALS PVT.LTD,1.0,Released,2024-08-10,SF33770,,
278,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4563,Z0A0033712,00,,,CLEAR _SSBC CLEAR,0.403,L,[DJD:44]/[DJD:35]/[DJD:48],,,2024-08-10,,9999-12-31 00:00:00,,360,Paintshop,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
279,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4565,Z0A0034465,00,,,METTALIC Blue _Â  COSMO BLUE,0.487,L,[DJD:48],,,2024-08-10,,2024-11-25 00:00:00,500000090620.0,360,Paintshop,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
280,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4571,Z0A0033735,00,,,Primer Thinner 509,0.374,L,[B0N:F4]/[B0N:WP]/[B0N:XN]/[B0N:VL],,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,360,Paintshop,A00CY4  01,BASF India Limited,1.0,Released,2024-08-10,SF33770,,
281,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,4573,Z0A0033736,00,,,Primer_Gris Moyen,0.714,L,[B0N:F4]/[B0N:WP]/[B0N:XN]/[B0N:VL],,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,360,Paintshop,A00CY4  01,BASF India Limited,1.0,Released,2024-11-27,SE78207,,
282,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,591,Z0A0033715,00,,,Gardobond 696 LT IMU,0.001,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
283,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,595,Z0A0033719,00,,,Gardobond Additive 39,0.04,KG,,,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
284,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,599,Z0A0033729,00,,,Gardoclean 4292 B,0.4,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
285,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2919,Z0A0033716,00,,,Gardobond 696 LT R,1.751,KG,,,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
286,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2920,Z0A0033717,00,,,Gardobond Accelerator 14,0.66,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
287,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2922,Z0A0033727,00,,,Gardobond Additive H7107,0.002,KG,,,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
288,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2925,Z0A0033713,00,,,ED PIGMENT PASTE,1.2,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00CY4  01,BASF India Limited,,,,,,
289,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2927,Z0A0035111,00,,,ED Solvent Additive,1.1,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00CY4  01,BASF India Limited,,,,,,
290,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2928,Z0A0035112,00,,,ED PH Regulator,0.4,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00CY4  01,BASF India Limited,,,,,,
291,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3698,Z0A0033718,00,,,Gardobond Additive 31,0.053,KG,,,,2024-08-10,,2024-11-29 00:00:00,500000090686.0,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
292,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3699,Z0A0033728,00,,,Gardoclean  4292 L,0.73,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
293,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3700,Z0A0033730,00,,,Gardolene V 6559,0.1,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00IUE  01,Chemetall India Pvt Ltd,,,,,,
294,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,3701,Z0A0033714,00,,,ED RESIN EMULSION,3.7,KG,,,,2024-11-29,500000090686.0,9999-12-31 00:00:00,,320,Paintshop,A00CY4  01,BASF India Limited,,,,,,
295,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,14,9674550680,04,K3A13020,A01,SCREW % H RC22 M8X125 L30 AC10 ZLVMGL FP,6.0,EA,,,,2024-09-28,500000089694.0,9999-12-31 00:00:00,,655,Fasteners,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
296,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,1911,9849492880,02,F6801003,A01,SCREW LDCX M6X100 L12 ST8 Z8FBR FL,1.0,EA,[DXD:04],,,2024-08-10,,9999-12-31 00:00:00,,655,Fasteners,A00EW0  01,Stanley Engineered Fastening India,1.0,Released,2024-08-10,SF33770,,
297,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,2734,9837166380,04,W3A03002,,SEAL TAILGATE APERTURE,1.0,EA,[DYG:03],,,2024-08-10,,9999-12-31 00:00:00,,655,Fasteners,A00C1C  01,ALP NISHIKAWA CO. PVT. LTD,1.0,Released,2024-08-10,SF33770,,
298,1CSASUKRZFY0A0D0,c3,c3_ ice,PS02,1,1,22,9680351580,04,U1A01017,,SAFETY BELT STRAP DEVIATOR,1.0,EA,,,,2024-08-10,,9999-12-31 00:00:00,,693,BodyShop,2542065479,STELLANTIS AUTO SAS (PSA AUTOMOBILE,,,,,,
